Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5117254,F,Y,Y,0,207000,State servant,Higher education,Married,House / apartment,-22398,-3506,1,0,0,0,Medicine staff,2
5117551,M,Y,N,1,148500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12930,-2865,1,1,1,0,Drivers,3
5079181,F,N,N,0,112500,Commercial associate,Incomplete higher,Married,House / apartment,-10177,-2339,1,0,1,0,,2
5028802,F,N,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,-15766,-1086,1,0,0,0,Laborers,4
5024838,F,N,Y,0,202500,Commercial associate,Higher education,Single / not married,House / apartment,-14143,-2072,1,0,0,0,,1
5088279,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-20075,-7013,1,1,1,0,Sales staff,2
5079141,F,N,Y,2,67500,Working,Secondary / secondary special,Separated,House / apartment,-13868,-3008,1,1,0,0,Sales staff,3
5058286,F,N,Y,0,306000,Commercial associate,Higher education,Married,House / apartment,-14897,-3435,1,1,1,1,,2
5010218,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5112870,M,Y,Y,1,360000,Working,Secondary / secondary special,Married,House / apartment,-20998,-2932,1,0,1,0,Laborers,3
5061253,F,N,Y,0,112500,Working,Incomplete higher,Civil marriage,House / apartment,-9301,-1751,1,0,0,0,,2
5046191,M,Y,Y,2,270000,Commercial associate,Higher education,Married,House / apartment,-17280,-565,1,1,0,0,Managers,4
5094884,M,N,Y,0,450000,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10363,-1282,1,0,0,0,Managers,1
5146296,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-18029,-3902,1,1,0,0,Security staff,2
5033966,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15103,-3154,1,0,0,0,Sales staff,2
5065571,M,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18218,-1539,1,0,0,0,Drivers,2
5023475,F,Y,Y,0,315000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21012,365243,1,0,0,0,,1
5035866,F,N,Y,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17656,-1225,1,0,0,0,Cooking staff,2
5088501,M,Y,Y,0,72000,Working,Higher education,Married,House / apartment,-21897,-619,1,0,0,0,Security staff,2
5028990,F,N,N,2,81000,Working,Lower secondary,Single / not married,House / apartment,-15373,-2333,1,0,0,0,Sales staff,3
5126503,F,N,N,0,171000,Pensioner,Secondary / secondary special,Married,House / apartment,-20977,365243,1,0,1,0,,2
5023209,F,N,N,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438,-235,1,0,0,0,Sales staff,3
5142860,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-14080,-1869,1,0,1,0,,2
5087852,F,Y,N,0,202500,State servant,Secondary / secondary special,Married,House / apartment,-19598,-11940,1,0,1,0,Medicine staff,2
5061896,M,N,Y,1,292500,State servant,Higher education,Married,House / apartment,-16833,-3515,1,0,0,1,Core staff,3
5044940,M,N,Y,2,360000,State servant,Higher education,Married,House / apartment,-16027,-5639,1,0,1,0,Managers,4
5048610,F,N,Y,0,315000,Working,Secondary / secondary special,Separated,House / apartment,-15256,-3291,1,0,0,0,Laborers,1
5113711,F,Y,Y,1,405000,State servant,Secondary / secondary special,Married,House / apartment,-16962,-407,1,0,1,1,Laborers,3
5069199,F,Y,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13591,-3246,1,0,0,0,Sales staff,3
5091101,M,N,Y,0,198000,Pensioner,Higher education,Married,House / apartment,-24662,365243,1,0,0,0,,2
5033496,M,Y,N,1,202500,Commercial associate,Higher education,Married,With parents,-9956,-444,1,0,0,0,Managers,3
5132752,M,N,Y,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-10569,-226,1,1,1,0,Drivers,1
5018471,F,N,Y,1,166500,Working,Secondary / secondary special,Married,House / apartment,-20208,-8033,1,0,1,0,,3
5096059,F,N,N,2,73350,Working,Secondary / secondary special,Married,House / apartment,-14321,-7068,1,0,0,0,Medicine staff,4
5036958,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-12048,-1923,1,1,1,0,Laborers,3
5038619,F,N,N,0,103500,Pensioner,Secondary / secondary special,Married,House / apartment,-24346,365243,1,0,0,0,,2
5048448,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,,365243,1,0,0,0,,2
5053293,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20382,365243,1,0,0,0,,2
5117022,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,House / apartment,-12462,-279,1,1,0,0,Laborers,4
5143362,F,N,Y,0,126000,Working,Secondary / secondary special,Married,House / apartment,-22811,-2234,1,1,1,0,High skill tech staff,2
5137163,F,N,N,0,211500,Working,Secondary / secondary special,Married,House / apartment,-17249,-1661,1,1,1,0,,2
5054064,M,N,N,1,157500,Working,Secondary / secondary special,Married,House / apartment,-16424,-1458,1,0,0,0,Drivers,3
5145968,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23018,365243,1,0,0,0,,1
5065705,M,Y,Y,0,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17454,365243,1,0,1,0,,1
5051187,M,Y,N,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-12260,-896,1,0,0,0,Core staff,1
5067203,M,N,N,1,405000,Working,Secondary / secondary special,Married,With parents,-12675,-1328,1,0,0,0,Drivers,3
5116714,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-19124,-670,1,0,0,0,,1
5045069,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-10344,-2533,1,0,0,0,Laborers,2
5042130,F,N,N,0,247500,Working,Higher education,Married,House / apartment,-14136,-7400,1,1,1,0,Managers,2
5066879,M,Y,Y,0,270000,Working,Secondary / secondary special,Single / not married,House / apartment,-13805,-1557,1,0,0,0,Laborers,1
5047787,F,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-10457,-979,1,0,0,0,,2
5062131,M,Y,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-22129,365243,1,0,0,0,,2
5023692,F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-15036,-3339,1,0,0,0,,1
5028907,F,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-9963,-1876,1,0,0,0,Sales staff,2
5113861,M,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-10368,-1259,1,1,0,0,High skill tech staff,2
5009301,F,N,N,0,193500,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16099,-1866,1,0,1,0,Laborers,1
5135705,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-11004,-1570,1,0,0,0,Private service staff,2
5023616,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585,-235,1,0,0,0,Drivers,2
5028468,F,Y,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-12406,-265,1,0,0,1,Drivers,4
5113374,F,N,Y,1,180000,Pensioner,Higher education,Married,House / apartment,-18979,365243,1,0,1,0,,3
5125775,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-23360,-469,1,0,0,0,,2
5051156,M,N,N,1,247500,Working,Higher education,Single / not married,House / apartment,-13816,-1870,1,0,0,0,Laborers,2
5143046,M,Y,N,2,360000,Working,Secondary / secondary special,Married,House / apartment,-16030,-2540,1,1,0,0,Drivers,4
5114060,M,Y,N,1,193500,Working,Higher education,Married,House / apartment,-17932,-3999,1,1,1,0,,3
5113171,F,Y,Y,1,67500,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3
5078805,F,N,Y,0,306000,Working,Secondary / secondary special,Married,House / apartment,-18927,-2978,1,0,0,0,High skill tech staff,2
5088205,F,N,Y,0,153000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21778,365243,1,0,1,0,,1
5112975,F,N,N,3,171000,Working,Secondary / secondary special,Married,House / apartment,-13692,-3505,1,1,1,0,High skill tech staff,5
5022789,F,N,N,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-12369,-187,1,0,0,0,Core staff,1
5028302,M,Y,Y,0,360000,Commercial associate,Incomplete higher,Married,House / apartment,-19834,-477,1,0,0,0,Managers,2
5146558,M,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-15031,-1436,1,0,0,0,Laborers,4
5029400,F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-19125,365243,1,0,0,0,,2
5009207,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2
5022449,F,N,N,0,315000,Working,Secondary / secondary special,Separated,House / apartment,-17570,-1978,1,0,0,1,Core staff,1
5044818,F,N,Y,0,135000,Working,Higher education,Single / not married,House / apartment,-9100,-1133,1,0,0,0,Managers,1
5089070,M,N,N,3,180000,Working,Secondary / secondary special,Married,House / apartment,-14243,-3535,1,0,0,0,Laborers,5
5041367,F,N,N,0,180000,State servant,Incomplete higher,Married,House / apartment,-10315,-2985,1,0,0,0,Core staff,2
5050485,F,N,N,0,292500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698,-10758,1,0,0,0,Laborers,2
5062296,F,N,Y,0,135000,Pensioner,Incomplete higher,Separated,House / apartment,-20388,365243,1,0,0,0,,1
5090039,M,N,N,1,225000,Working,Higher education,Married,House / apartment,-13747,-6273,1,0,0,0,Core staff,3
5069296,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-20989,365243,1,0,0,0,,2
5058271,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19607,-4288,1,0,0,0,Low-skill Laborers,2
5047929,M,Y,N,0,292500,Working,Secondary / secondary special,Single / not married,House / apartment,-13999,-1526,1,0,1,0,Drivers,1
5054228,F,N,N,2,180000,Working,Secondary / secondary special,Married,House / apartment,-11515,-89,1,1,0,0,Managers,4
5023527,F,N,Y,0,274500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2
5088433,F,N,Y,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-17840,-1807,1,0,0,0,Core staff,1
5009567,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15153,-3143,1,1,1,0,Laborers,2
5148915,M,Y,N,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14636,-3850,1,0,0,0,,4
5053646,M,N,N,0,360000,Commercial associate,Higher education,Married,House / apartment,-20354,-1823,1,0,1,0,Managers,2
5035546,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Widow,House / apartment,-24387,365243,1,0,0,0,,1
5118472,M,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-9978,-1649,1,0,1,0,Drivers,2
5111178,F,N,Y,2,54000,Working,Higher education,Married,House / apartment,-11268,-4560,1,1,0,0,Cleaning staff,4
5065808,F,N,N,1,76500,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3
5091771,M,N,Y,0,247500,Working,Secondary / secondary special,Married,House / apartment,-17454,-2361,1,0,0,0,Laborers,2
5010010,F,N,Y,1,112500,State servant,Incomplete higher,Civil marriage,House / apartment,-10926,-3570,1,0,1,0,Secretaries,3
5148573,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-20848,365243,1,0,0,0,,2
5096729,M,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10910,-2349,1,1,0,0,Laborers,2
5092021,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13211,-777,1,1,1,0,Core staff,2
5046083,F,Y,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,-21030,-2299,1,0,0,0,,2
5096085,F,N,N,0,67500,Working,Secondary / secondary special,Married,Municipal apartment,-18165,-11451,1,0,0,0,Cooking staff,2
5092147,M,Y,Y,0,,Working,Secondary / secondary special,Single / not married,House / apartment,-10386,-412,1,1,0,0,,1
5142953,M,N,N,1,202500,Working,Secondary / secondary special,Separated,House / apartment,-8274,-742,1,1,1,0,Laborers,2
5061135,F,N,Y,2,58500,Working,Higher education,Married,House / apartment,-14228,-5950,1,0,0,0,Core staff,4
5010172,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21300,-464,1,0,0,0,Laborers,2
5068523,F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-12360,-385,1,0,0,1,Laborers,1
5087756,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15280,-2475,1,0,0,0,Sales staff,2
5132845,F,N,Y,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-17493,-3694,1,0,0,1,Medicine staff,2
5116046,F,Y,Y,0,144000,Working,Secondary / secondary special,Married,House / apartment,-13455,-2051,1,0,0,0,Core staff,2
5091983,M,N,Y,0,112500,Commercial associate,Higher education,Married,House / apartment,-21601,-808,1,1,0,1,Managers,2
5062106,M,Y,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19008,-3607,1,0,0,0,Managers,2
5052806,F,N,Y,0,81000,Working,Secondary / secondary special,Single / not married,House / apartment,-19210,-2454,1,0,1,0,,1
5095952,F,N,N,2,193500,Working,Higher education,Married,With parents,-15011,-7614,1,1,1,0,,4
5022458,M,Y,Y,1,144000,Working,Secondary / secondary special,Married,House / apartment,-8696,-1070,1,0,0,1,Drivers,3
5149647,F,N,Y,0,292500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22576,365243,1,0,0,0,,1
5114438,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-17262,-1107,1,1,1,0,Sales staff,3
5112737,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-18335,-2796,1,0,0,0,Drivers,2
5024038,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-15459,-642,1,0,0,0,Sales staff,2
5139846,M,Y,Y,0,202500,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482,-2654,1,0,0,0,,2
5140019,F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348,-1436,1,0,0,0,Private service staff,2
5104868,F,N,Y,0,112500,Working,Higher education,Married,House / apartment,-12114,-4004,1,0,0,0,Accountants,2
5062525,F,N,Y,1,112500,Working,Higher education,Married,House / apartment,-13656,-2207,1,0,1,0,Sales staff,3
5118118,M,N,N,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13538,-5422,1,1,1,0,Drivers,3
5044669,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,,365243,1,0,0,0,,2
5054384,M,Y,N,0,292500,Commercial associate,Higher education,Single / not married,House / apartment,-14050,-3680,1,1,1,0,Laborers,1
5085768,M,Y,Y,1,405000,State servant,Higher education,Married,House / apartment,-11532,-4917,1,0,0,0,Managers,3
5097105,F,N,Y,0,193500,Working,Secondary / secondary special,Married,House / apartment,-21026,-11448,1,0,1,0,,2
5023706,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17733,-5622,1,0,1,0,Laborers,2
5046183,F,N,Y,2,115200,Commercial associate,Secondary / secondary special,Married,House / apartment,-14876,-716,1,0,0,0,Laborers,4
5142930,F,Y,N,0,56250,Pensioner,Secondary / secondary special,Married,House / apartment,-21342,365243,1,0,0,0,,2
5145920,M,Y,Y,1,180000,Commercial associate,Higher education,Married,House / apartment,-15131,-1466,1,0,0,1,,3
5069028,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605,-1359,1,0,0,1,Sales staff,2
5010498,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-10218,-313,1,1,0,0,,3
5091564,F,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-14935,-1753,1,0,1,0,Sales staff,3
5149887,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15941,-5830,1,0,0,0,Managers,2
5052952,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Widow,House / apartment,-24340,365243,1,0,1,0,,1
5116801,M,N,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,-16286,-1677,1,0,0,0,Drivers,3
5089556,F,Y,N,0,,Working,Incomplete higher,Single / not married,House / apartment,-11406,-3078,1,1,0,0,Managers,1
5091639,M,Y,Y,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-18093,-3061,1,0,0,0,,1
5116817,M,N,Y,0,85500,State servant,Secondary / secondary special,Separated,Co-op apartment,-16542,-8737,1,1,1,0,Core staff,1
5036936,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Separated,House / apartment,-22362,365243,1,0,0,0,,1
5022930,F,N,Y,0,270000,Working,Higher education,Married,House / apartment,-9154,-187,1,0,0,1,Laborers,2
5148732,F,N,Y,1,157500,Working,Secondary / secondary special,Separated,Municipal apartment,-13355,-625,1,0,0,0,Sales staff,2
5023877,F,N,Y,0,360000,Pensioner,Higher education,Married,House / apartment,-22985,365243,1,0,1,0,,2
5061139,F,Y,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21454,365243,1,0,0,0,,2
5010435,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2
5090310,M,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-24580,365243,1,0,0,0,,2
5026539,F,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-15839,-1381,1,0,1,0,High skill tech staff,1
5048478,M,Y,N,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-9187,-308,1,0,0,0,Core staff,1
5052762,M,Y,Y,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-11728,-932,1,0,0,1,,1
5067767,F,N,Y,0,202500,State servant,Secondary / secondary special,Single / not married,House / apartment,-23341,-5437,1,0,0,0,Medicine staff,1
5056179,F,N,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,-9663,-218,1,0,0,0,,2
5045537,M,Y,N,2,225000,State servant,Higher education,Married,With parents,-10937,-1539,1,0,0,0,High skill tech staff,4
5053980,F,Y,N,0,108000,Working,Secondary / secondary special,Married,With parents,-12249,-3195,1,1,0,0,,2
5092349,F,N,Y,0,225000,Working,Secondary / secondary special,Widow,House / apartment,-19252,-2057,1,0,0,0,Sales staff,1
5090383,F,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15421,-1198,1,0,1,0,Laborers,2
5088687,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-18719,-1473,1,1,1,0,Laborers,3
5105466,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21074,365243,1,0,0,0,,2
5089117,F,Y,N,0,90000,Working,Higher education,Single / not married,House / apartment,-15969,-5483,1,1,1,0,Core staff,1
5117497,M,N,Y,0,90000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459,-704,1,1,0,0,Low-skill Laborers,2
5112599,F,N,Y,0,103500,Working,Secondary / secondary special,Married,House / apartment,-22466,-12870,1,1,1,0,Managers,2
5126121,F,Y,N,0,72000,Working,Secondary / secondary special,Married,House / apartment,-15185,-227,1,1,1,0,Medicine staff,2
5125710,F,Y,Y,0,135000,Working,Lower secondary,Married,House / apartment,-16413,-622,1,0,1,0,High skill tech staff,2
5148972,M,Y,Y,0,495000,Working,Secondary / secondary special,Single / not married,Rented apartment,-14358,-5373,1,0,0,0,Cooking staff,1
5117233,M,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13826,-7128,1,0,0,0,Laborers,2
5142733,M,N,N,1,360000,Working,Higher education,Married,House / apartment,-11112,-469,1,1,1,0,Managers,3
5089736,F,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19010,-6761,1,1,1,0,Cleaning staff,2
5021214,M,Y,Y,1,225000,State servant,Higher education,Married,House / apartment,-12763,-2255,1,0,1,0,Core staff,3
5044809,F,N,Y,0,135000,Working,Higher education,Single / not married,House / apartment,-9100,-1133,1,0,0,0,Managers,1
5037088,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21490,365243,1,0,0,0,,2
5068712,F,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-13483,-5345,1,0,0,0,Laborers,2
5142153,M,Y,Y,0,450000,Working,Secondary / secondary special,Single / not married,House / apartment,-15960,-3574,1,0,0,0,High skill tech staff,1
5146045,F,N,Y,0,360000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18577,-2441,1,0,0,0,Accountants,1
5142529,M,N,Y,0,225000,State servant,Higher education,Married,House / apartment,-9006,-164,1,0,0,0,,2
5091630,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-19431,-6226,1,0,0,0,High skill tech staff,2
5023089,F,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-16868,-4161,1,0,0,0,Laborers,1
5142698,F,Y,N,0,95850,Commercial associate,Secondary / secondary special,Married,House / apartment,-18931,-6678,1,1,0,0,Laborers,2
5105550,F,N,Y,0,112500,Working,Higher education,Married,With parents,-9310,-825,1,0,0,0,Core staff,2
5149799,F,N,Y,0,126000,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-10418,-2024,1,1,1,0,Laborers,2
5036219,F,N,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,-15590,-890,1,0,0,0,Sales staff,2
5061246,F,N,Y,0,112500,Working,Incomplete higher,Civil marriage,House / apartment,-9301,-1751,1,0,0,0,,2
5135851,F,N,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16234,-6075,1,0,1,0,Laborers,3
5009663,M,N,N,0,225000,Working,Higher education,Single / not married,House / apartment,-10166,-1774,1,1,0,0,,1
5146002,M,Y,Y,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-10177,-189,1,0,0,1,Managers,1
5125203,F,N,Y,0,202500,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1
5148525,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-23365,365243,1,0,0,0,,2
5148748,F,Y,Y,1,135000,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-11469,-686,1,0,1,0,,3
5024582,F,Y,Y,2,315000,State servant,Secondary / secondary special,Married,House / apartment,-12348,-1220,1,0,0,0,Managers,4
5105878,F,N,N,1,387000,Commercial associate,Higher education,Married,House / apartment,-15220,-727,1,0,0,0,,3
5010874,F,N,Y,0,45000,Pensioner,Secondary / secondary special,Married,House / apartment,-20688,365243,1,0,1,0,,2
5099948,F,Y,N,0,185400,Commercial associate,Secondary / secondary special,Married,House / apartment,-14747,-3229,1,0,0,0,Laborers,2
5096415,F,N,N,0,76500,Working,Secondary / secondary special,Married,House / apartment,-16876,-97,1,1,0,0,,2
5096609,F,Y,N,1,225000,Working,Higher education,Civil marriage,House / apartment,-13528,-980,1,1,1,0,Core staff,3
5148669,M,Y,Y,1,810000,Commercial associate,Incomplete higher,Civil marriage,Office apartment,-17922,-3455,1,0,0,0,Security staff,3
5090027,F,N,Y,0,126000,Working,Higher education,Married,House / apartment,-10075,-460,1,0,1,1,Core staff,2
5132329,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22752,365243,1,0,0,0,,2
5125277,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3
5067006,M,N,Y,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-20315,-5454,1,0,0,0,Laborers,3
5022063,F,N,Y,0,180000,Pensioner,Higher education,Married,House / apartment,-20135,365243,1,0,1,0,,2
5126108,F,N,Y,0,112500,State servant,Secondary / secondary special,Single / not married,House / apartment,-20577,-13010,1,1,0,0,Core staff,1
5038723,M,Y,Y,1,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-15493,365243,1,0,0,0,,3
5054079,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17143,-5507,1,0,1,0,,2
5096483,F,N,N,0,103500,Working,Higher education,Married,House / apartment,-15989,-6640,1,1,1,0,,2
5025951,F,N,Y,0,130500,Working,Secondary / secondary special,Married,House / apartment,-13520,-5488,1,0,0,0,Core staff,2
5010995,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-20074,-221,1,0,0,0,Medicine staff,2
5117622,M,Y,N,2,112500,Working,Higher education,Married,House / apartment,-14659,-127,1,0,0,0,Drivers,4
5091826,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23627,365243,1,0,0,0,,2
5065723,F,N,Y,1,202500,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3
5044594,M,N,Y,0,67500,Pensioner,Secondary / secondary special,Separated,House / apartment,-22351,365243,1,0,1,0,,1
5125425,F,Y,Y,1,189000,Working,Lower secondary,Married,House / apartment,-16344,-864,1,0,0,1,Core staff,3
5135474,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19881,-7718,1,0,0,0,Secretaries,2
5085865,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-18199,-5190,1,0,0,0,Cleaning staff,2
5113180,M,Y,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-17538,-613,1,0,0,0,Core staff,2
5069466,F,Y,Y,0,166500,Working,Secondary / secondary special,Married,House / apartment,-12192,-3123,1,0,0,0,Laborers,2
5025089,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2
5009269,M,Y,N,0,337500,State servant,Higher education,Married,With parents,-10266,-1652,1,1,1,0,Managers,2
5010226,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,-17532,-8044,1,0,0,0,Medicine staff,3
5021790,F,Y,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-15021,-6879,1,0,0,0,High skill tech staff,4
5143374,F,N,N,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-24001,365243,1,0,0,0,,2
5036474,M,Y,N,2,180000,Commercial associate,Higher education,Married,House / apartment,-15716,-2673,1,0,0,0,Managers,4
5037202,F,Y,Y,1,112500,Working,Higher education,Married,House / apartment,-9032,-420,1,0,0,0,Managers,3
5092020,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13211,-777,1,1,1,0,Core staff,2
5142849,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-14080,-1869,1,0,1,0,,2
5069141,F,N,N,0,135000,Commercial associate,Higher education,Married,With parents,-15360,-413,1,0,0,1,Core staff,2
5035431,M,Y,Y,0,,Working,Secondary / secondary special,Single / not married,House / apartment,-14138,-1072,1,0,0,0,Drivers,1
5090464,F,N,N,0,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16708,-5760,1,1,0,0,Managers,2
5149296,F,Y,Y,0,247500,Commercial associate,Higher education,Married,House / apartment,-14462,-1871,1,0,1,1,,2
5023914,F,N,Y,2,184500,Working,Secondary / secondary special,Married,House / apartment,-9912,-1707,1,1,1,0,Sales staff,4
5079004,F,N,Y,0,165600,Pensioner,Secondary / secondary special,Widow,House / apartment,-21383,365243,1,0,1,0,,1
5112736,M,Y,Y,0,315000,Working,Higher education,Married,House / apartment,-18335,-2796,1,0,0,0,Drivers,2
